,Unnamed: 0,session_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
14500,14500,ed1502e8eda18,4962336,2157704,54122,2098274,9731968,2255018,2277900,8905500,3421450,54496,1105472,2198028,,,,,,,,,,,,,
14501,14501,ed16be8081f4d,105337,1498145,771163,770848,122996,1204124,1397776,771168,1428852,1425247,770923,771283,919391,3145552,3045506,2207832,2940912,4192600,1310050,771328,5667962,1253814,2106706,2355678,3045504
14502,14502,ed19df464414e,693426,103540,2431278,693431,1724207,1049662,4878476,3545324,1552637,106190,1588209,6176990,2128094,1063748,1570021,6867656,4942006,1121135,3546388,3546408,2105500,3546384,2153528,6306296,10223228
14503,14503,ed1a19c1cc2d3,2392447,2465594,9400188,8885540,2343808,2794684,2824058,7360430,9632128,968297,3249609,4051428,9465720,2709205,1963017,3102838,4275314,2897776,3377158,1785015,8459972,4663736,4593652,4304245,
14504,14504,ed1a9326f3948,2088258,2776306,5763948,2165594,3386520,9437900,1961747,4705302,1351810,595286,5218932,519501,1120687,9839780,2201576,5835052,587496,5862266,4652182,5163258,3840784,2619088,2099638,2269818,
14505,14505,ed23c6581ec97,6129,12833,6910450,6128,1273787,957815,6130,125895,2273802,1577003,6555682,139426,894349,139431,1147677,2787956,1073030,2683180,157028,2085204,3892398,4661414,1007705,4569550,8204746
14506,14506,ed265039f9b0a,126637,150790,924949,243731,758751,3956514,49892,1499911,8211742,1099296,153925,50235,1422666,2178508,48881,969129,49687,49708,149152,149162,4177436,656906,1289246,588406,
14507,14507,ed31c8152c9d2,7449,6861330,150439,81006,7470,80884,80911,40073,40672,9360422,6207916,7464,1465383,7749204,7455,150438,1301885,40816,3822198,110909,9782270,8213298,5565664,7456,970411
14508,14508,ed3222f9ba13f,9721510,7323280,2571551,2839875,1147447,8411920,2566162,3152718,7064964,9601020,3499514,8427768,8122414,2894537,2198596,8754648,2780600,8194844,3245694,8939464,3953390,3244508,9222812,9144656,4128078
14509,14509,ed328dcbd5aca,3383600,768733,3192707,2791723,8914396,2261688,7309676,4078870,4137814,1827223,8748174,2316056,9969588,7164220,6912440,239066,1512129,1679989,958011,240251,3797526,8461912,3205030,3186368,2650879
14510,14510,ed3293c195006,3090966,3495030,2175522,935745,2768282,7178714,2001147,2879383,2771442,5849494,2590022,5434402,104935,150386,929443,1335383,1824903,1769447,2669232,1052528,1323175,1890749,479256,1475789,2380678
14511,14511,ed36b807338c8,1955257,2334612,942543,1202422,2761490,932697,1471623,1364051,6538516,1955627,949845,1030108,1148607,1197498,2664408,6317894,7788770,9951574,9984348,2460049,1237902,4354360,1356198,6443798,1726443
14512,14512,ed36f293b086d,1493085,2628659,2269816,42393,348791,383321,3109129,1487861,2397140,348936,1491341,7382044,4178414,1748863,6919100,2258504,1776091,3163734,42370,2028815,972765,1646511,127707,2012091,1366576
14513,14513,ed393b67e1453,998593,998586,4722096,5412896,7110814,7814900,7851978,3804510,10064442,5196532,7261964,,,,,,,,,,,,,,
14514,14514,ed3d4466a18e7,42363,4028650,43174,948643,34337,100302,34348,34344,2024959,34342,34338,4936780,3138524,9694870,5653536,42952,2196006,2472000,34346,34340,42663,6670002,1693345,3222602,995609
14515,14515,ed3eedd034df7,1663081,10586532,7195698,7235442,2677702,2799551,7224668,2509696,2799544,7762818,3812352,9750942,2866442,3210820,2064438,10688296,7214066,9592824,,,,,,,
14516,14516,ed4284526092b,1003255,150813,103495,2196076,818501,2217308,2419686,103640,103599,103600,106481,508561,818306,980287,1328267,1532857,3143733,3175930,4775550,5827212,10597978,4488068,346861,5452024,1031940
14517,14517,ed49d468239b7,231736,923601,3872326,565196,9510818,8248144,6202520,6473688,6758274,9452496,7674822,9468976,4972778,8747082,2512412,2471842,5875530,9812348,9237664,9622558,11003380,4669976,6559522,11229994,10498512
14518,14518,ed4e228159647,4276612,1658791,1017923,5705010,107638,107744,2570146,6096344,1351504,101134,2890664,107851,3485616,4002234,3441802,3074066,5702700,2311904,1095070,101138,107637,1230988,1030450,192896,101132
14519,14519,ed4e504aad055,517901,2144472,396351,7159398,493956,10236740,10137484,10172760,,,,,,,,,,,,,,,,,
14520,14520,ed4f66e45a86a,4957648,4995818,40892,15119,40895,40934,866081,1834833,4363486,40877,4252204,40946,938870,14896,3367468,40893,8231348,7104810,40878,3835464,40887,2319484,40879,40882,40899
14521,14521,ed51dbea9d29a,534386,7220306,1402228,1362128,1325864,5589836,1357329,9434424,4107374,2800270,1095722,7799812,6594394,14770,1099372,342166,46668,633016,48119,3381896,1858215,1152074,1947591,947571,747536
14522,14522,ed64abcdd3163,1523603,3515080,3058030,2128732,3243272,4391590,6452094,6679636,2634714,9615974,3533794,4045942,2232630,7971668,2329908,4917998,3758866,2128736,4658158,2859885,8154764,1717039,4094230,1427880,
14523,14523,ed6531dd2e2d2,152663,2645054,2087362,2181540,1711863,2571247,7002398,5445812,2348906,2033353,7924004,4435726,7873080,7998112,6988730,9473376,8777480,7792752,1093548,10448350,10807896,9529536,,,
14524,14524,ed66baf5ccaa3,201176,2277968,242496,1137792,791471,1948751,1036318,890267,3151628,317431,2277946,,,,,,,,,,,,,,
14525,14525,ed66db311eccc,9789942,10610638,95870,101377,101373,2581356,2606424,101369,101387,101392,101399,101403,101406,101408,101409,110235,110238,134874,693841,897961,1035030,1165867,1287702,1835319,1939651
14526,14526,ed739ae7836e1,1285693,2558768,3135420,1955319,42778,6654516,488816,1797513,1020683,43054,1355112,9606718,42830,5974870,6476816,98600,970141,3367360,4377230,1785753,449286,684841,42753,1691801,386736
14527,14527,ed77e76d39f0e,246601,477211,1109514,477231,3372050,218941,2024665,1087946,477236,2423015,477216,2383707,1084198,4926748,884271,477396,368321,2812882,477251,218981,2345368,1555569,2565282,5110602,611141
14528,14528,ed78d2a709c5a,206887,206902,4521148,1325626,956615,1211002,8307978,1511105,206892,1173364,206912,206967,563376,565746,1436604,1490569,1494063,948267,206937,206877,2617336,206922,353896,2011733,5683198
14529,14529,ed79cb29679eb,3129270,6563144,1776503,940152,9726944,97244,904823,9809156,113781,113780,121405,898761,953915,1944671,3136538,2339754,1949505,9706,3204398,3875682,10194828,12813,6874320,1046082,
14530,14530,ed7acb4fb2bb2,1891185,9758286,5519764,3759210,10719802,5673894,950093,3197518,3591476,6606228,5521110,9695024,95973,4080830,3905812,5518780,4250590,4060036,36445,4053714,4536600,3219906,5963738,1324970,5408708
14531,14531,ed7b94f690ec9,564131,1840579,733571,637716,1394336,1065460,207966,938604,137950,48025,1362502,1319953,682111,1969903,2374034,19181,1152130,2900674,1164874,1840021,47604,530961,2873967,4019998,947155
14532,14532,ed81427c4490a,7916600,8478824,9492176,79962,5985260,67401,10424056,57328,10441188,6973700,1533497,10787032,10332896,10822220,57862,77317,66023,8289,61564,3947746,8263,55954,102768,882069,63821
14533,14533,ed81a81c13c39,1776163,4885520,2372499,5066512,2878108,2040125,2680458,2485368,1899679,3867218,2485570,2730026,4620972,2018037,9843952,9055636,7849992,2500490,,,,,,,
14534,14534,ed8546e676462,6893180,1007597,500261,3833552,1257025,977495,9970772,1007613,818216,365886,394486,9020410,428616,8855842,9283382,2111820,1007671,2335344,5619076,1953475,1007611,3373322,5757788,7251344,2217058
14535,14535,ed875dc0a271a,1135383,2496083,1198930,1522339,1182360,8981746,6434492,1522335,3538976,4223776,1132177,,,,,,,,,,,,,,
14536,14536,ed87ff92cab59,60529,79623,72448,375741,68055,800011,59074,208061,563901,60336,79393,1219622,68071,59810,65011,60486,79626,69485,1640227,78404,75653,77060,1237573,3114982,2866486
14537,14537,ed8df0a728adb,2633636,6379486,595966,493246,1001149,3487424,1001141,3809914,6655210,6654590,4674076,2113140,9986032,9943650,3769296,6623262,5200066,6270368,6551442,2087332,6217026,3190554,4933924,1785733,5739348
14538,14538,ed90f468ee4eb,478051,1689671,104944,3817704,991451,478061,2870048,86620,105013,104975,104874,655656,3367032,4491722,5154000,104702,479271,961973,961987,478951,479211,478711,3132914,2356628,3225500
14539,14539,ed96dc6515aff,42860,5799258,42718,42617,42355,1489825,2442714,1193932,3245032,2676442,897521,512941,42569,10561706,1049484,1869507,5206370,1004341,42572,1004331,2855568,2345562,1080966,1976589,1103916
14540,14540,ed9aff5c1a6a6,632016,1353256,6367068,946871,3766502,12620,1251770,6918752,18908,18913,1269858,1357533,4387728,3469790,2048475,946065,137552,934767,3767196,2686265,2720558,2627670,106131,18916,2745172
14541,14541,ed9e46364cd9d,1057566,976243,1384927,1755483,1172283,1245107,2036461,1649485,2781912,4120638,2680564,3243238,2032041,2718005,2682086,2031303,7733322,2250256,4127998,1120351,1533689,3385562,2684224,4801680,2863060
14542,14542,eda7c4c4e8c2b,5795860,4834492,3498526,8707428,1270491,391426,1000293,3468022,3067610,5745704,1101400,415616,1326601,5706866,4836088,531976,3989442,1148390,1215646,7712588,494971,5177060,391436,841796,6954592
14543,14543,edb1d6502cda8,88760,110981,153976,81784,85284,3752262,82506,88711,86482,82038,84480,159015,86490,2129324,3483080,85303,85285,150905,84397,88728,110985,88759,85295,110979,3549934
14544,14544,edb21db820b31,822951,200446,316946,622301,1132229,386171,1082672,966361,8390362,395981,2343576,10317112,,,,,,,,,,,,,
14545,14545,edb4f7508a593,364896,1506209,103665,153172,1131867,1532711,4088108,1054992,7097328,103491,103650,103513,1579355,103622,2229796,496621,1535899,103577,103566,529146,103472,10245910,693441,3134777,103667
14546,14546,edba9fd7a56d8,4564556,5834084,6097168,5118004,4531285,385386,7335766,1044228,6709762,1020239,5876098,4519748,6660768,5506730,5483610,5411642,1491271,3084476,1678567,8909772,6315052,3198958,4220586,2790167,5427284
14547,14547,edbc8a6e62dd1,2125690,2441955,2025885,515436,2328606,2902396,5735888,3102990,4046666,2261352,7239592,8431170,9255868,3244534,9664400,3143900,4873184,5948952,3845226,2420908,6545146,2624397,8264524,7992164,2041261
14548,14548,edc259eb33667,2351476,504971,1633547,7928946,42615,127781,42494,116194,42934,3878318,42859,5965860,2810670,1844305,4879672,684811,42710,42636,2579666,1173171,2052251,1334446,1723193,43077,4690612
14549,14549,edc9305ca5509,5737696,694946,5974590,808826,2246142,9969810,596406,2547826,3767486,3805828,2612472,1462041,5141296,2716012,3576300,7113708,7733888,3752198,2804530,1156335,1836763,2716556,6039100,665401,2716206
14550,14550,eddb015d7b5c3,1299938,1321131,147209,2053269,9774742,2196150,104905,109324,7773394,2179366,479161,2631196,1776269,326761,478086,2025513,2074932,9842734,5594616,7825940,5435250,8256346,2042817,1329285,1243358
14551,14551,eddc731e77823,1015395,1015361,1015405,1477043,2217244,392906,1335135,1015397,2041393,8958198,103527,1015437,2313336,8143186,5850838,2023851,7313618,3811218,3544696,5791234,9727286,979119,3544516,5491782,4603112
14552,14552,ede83a5507b45,3249623,2717556,10202808,1776047,1064644,5061346,1995571,2225764,2672192,2226008,1995131,9569488,1119808,2857607,3203568,4964754,5968882,3237248,5422160,4708078,1883425,6006058,4696182,7291666,6148150
14553,14553,ede9a2c01a34d,53707,5341,5217,161271,1286394,5360,1990783,921735,7969324,5301,5224,1110290,5261,5263,135597,5349,5359,51267,18262,4636920,53788,1919479,5306,53353,53020
14554,14554,edee8733f78b3,1352530,2143854,6451832,655716,1452643,8738256,1888653,4984730,2302600,3583050,1241177,1999863,2257148,2728002,2221790,3133206,1352538,5061346,10202808,1976309,1885845,4015530,4763850,2246386,9569488
14555,14555,edf30cf57f00e,2302742,1054978,9410264,2818351,3185772,3212708,3378881,4345482,4810766,4820872,6196820,6395812,4064580,6442162,7163212,7676218,7265874,2604324,2816074,2876970,5082724,5473242,7899936,7904532,7938154
14556,14556,edf30e68afc42,7253280,2734962,3941496,2035351,7064492,380516,1189626,1456337,1883593,1047864,1689747,4777888,950889,2603669,2028549,4306948,1796871,4289160,2774118,7064048,1104208,3221604,2717413,2858055,1536249
14557,14557,edf34ae493b44,6691640,9480766,2556040,5825714,9453142,9475964,9510326,2752752,2172874,10360108,6143638,6831934,8268646,5666432,1105692,,,,,,,,,,
14558,14558,ee04b76c7f8ae,556686,15067,99874,159787,1473305,48396,2450306,231736,565196,628331,449226,99714,227221,99932,5849416,141220,14088,341226,923601,341666,13857,14082,100023,883697,149255
14559,14559,ee1521697d08d,1713251,626871,49680,6271550,4045868,220361,3145764,2782588,1078652,220341,1078654,,,,,,,,,,,,,,
14560,14560,ee164e8eba354,85725,342731,85808,109851,85801,122308,137690,639276,931753,946255,222876,903275,85781,397566,2567258,85796,81706,3108856,2703102,147851,1503247,1310790,147850,10588560,85724
14561,14561,ee185a227760a,152522,2052005,399211,1295702,41303,41144,100970,2305742,41366,689141,41250,41251,2380578,1058002,3827424,7368276,41166,351091,9345322,41200,1387532,106036,41282,41360,41306
14562,14562,ee1fb9931ca19,2965172,6161652,2980936,2989332,2969830,3091353,2952890,2954074,2956520,2971132,2972784,3175304,2973340,3008182,7191254,2966676,2983784,2972846,2971414,2969488,7018476,3062072,2966964,3119282,2981266
14563,14563,ee20ced707e7a,5780540,896691,16964,2903894,3432314,17559,17553,2282468,2671150,16877,915991,17036,484941,926789,17468,17148,17016,1941663,5845202,5851738,16915,10586416,150245,909681,150160
14564,14564,ee24ff9c8a5ba,1397944,94858,2648820,3768348,10254512,450921,109216,7914636,3110560,3920312,109215,5526914,10142598,242316,724866,4418546,5799702,2758840,9263752,10900086,2297988,7111684,2266794,1423894,4232242
14565,14565,ee31318a9f31d,3118474,5200,4453762,1558225,52969,50880,5654784,920347,51789,3078798,52907,86295,2863105,1622651,9669024,5295,51374,968003,6584440,6685056,6386564,3164274,4548872,52441,1077538
14566,14566,ee340b7670041,4840734,6186064,4535264,6074044,9794654,5932358,9799292,7045350,9648242,9809936,9460774,5054330,5169936,6065454,8886408,5952474,9964580,,,,,,,,
14567,14567,ee3f4d6ee76de,2520212,1053370,984491,2035831,1064286,4908306,3890394,1141252,2201116,103699,106482,1141250,1046980,6114316,1519015,3211498,521481,,,,,,,,
14568,14568,ee434f4eb8c4c,2319240,3135533,33166,942471,5210688,1361891,3160644,1890831,1249360,2098624,3379774,4199454,2198852,1175707,150895,10686214,7020032,6456226,6926296,9156512,5627390,,,,
14569,14569,ee45f23a7777d,1322948,591256,7499,127741,7500,94037,809286,1236209,1095010,131152,115576,97518,971919,151992,1447649,107035,573846,94840,686036,100353,127350,5054818,4279136,94038,352301
14570,14570,ee483d42e7045,9527874,5104290,1990017,3365546,3060180,1989491,4884894,1985641,1544579,7211772,10483498,2785971,1116442,6290948,2378158,2247186,6852874,5149136,6122972,1028246,2003985,1992621,4936166,4995640,1308042
14571,14571,ee4b5fa51873b,795816,795786,1324128,923935,40562,40535,1991881,40654,81458,1263444,2243874,4474778,97666,40650,6773,40734,6739,2548744,6782,3107428,99007,860906,40254,6832,
14572,14572,ee5268dc3b0ec,2096398,4849490,2575970,1250263,2508858,3889974,2217178,7176688,3368011,7024892,6731330,8123198,5510784,1722763,1358537,4851666,818301,5433770,1033590,2312964,1358631,2485740,2248622,5417052,3184776
14573,14573,ee5337b9c4da2,6654638,951849,47925,1344276,1836059,1095094,2783614,533831,951887,1890985,1078790,715796,2281572,1134581,714431,638606,1206192,638601,1713693,48114,48158,7938516,1362394,1352888,4095898
14574,14574,ee59e1b9d7f91,5093524,4540032,4572974,4635358,6323716,7049372,4681226,5172042,4520842,10555558,4690922,911597,4585122,3067254,7178814,9816130,10087950,11039074,6543954,7122068,9701364,9711666,7047036,7243814,4567040
14575,14575,ee5a440613ed1,7972338,1075174,2230932,3857890,5963824,5189968,5727686,521556,4663212,3252532,1153875,595471,2630110,2431956,3532694,2714600,2885248,1002485,2212966,1978965,2265040,204266,1951739,5746860,1584947
14576,14576,ee6003c8a3422,83855,40734,40038,1269012,5824652,147498,40087,915235,1272424,6743,2095016,3761332,1771561,6739,6177052,8991058,2169616,2722416,40797,1258693,2803232,6745,40796,128238,5722468
14577,14577,ee61d27e79d56,22951,22953,22947,45527,22952,138929,2557176,7093936,4970574,82901,22949,4807994,82900,138928,22958,4018844,6339868,6728578,1685419,2898108,5433230,22954,2633714,6471774,5892478
14578,14578,ee690cf1883ef,1056384,1656947,2025999,1755595,1120927,4851692,1998479,3203794,3377332,2506510,4217988,2519158,2771502,2392526,2026817,8410818,1656477,2772916,8298942,106412,2031715,1562267,2319566,4497734,4830164
14579,14579,ee6eeb6e0ffd6,2784493,2002555,1152603,907649,32898,111040,1650891,1689647,2020941,898641,9860,80611,80624,147474,1351573,2848544,3132430,3745338,4010856,6025534,9064286,324986,80585,147472,9354
14580,14580,ee712b7ddf7cb,2104970,1334879,2896931,3207846,1181546,4994822,5487954,1045982,1955113,8913776,2600661,4491772,1249919,2035473,10834870,5386264,2379266,8958016,7728052,7713868,7194950,4622180,3873120,2600062,6921892
14581,14581,ee7134048ae8b,211041,3755088,923995,1833415,5746552,4374008,54480,2218556,7192864,4653128,2184590,7382336,3970394,1875655,2269838,2971556,2991516,1331323,4550046,3020330,134577,3498870,134604,4117648,6954614
14582,14582,ee74490828c3c,1646089,7246028,2383954,6517734,8121980,8739626,9006406,9270586,8018584,8112030,7165670,3059272,8924242,5582358,3995928,8773814,220596,4682800,3066590,4800416,6985236,9044360,5017658,7224882,7991566
14583,14583,ee7a11c3be263,45707,1077344,1646489,1021951,843856,1560109,4567270,4761354,3486036,1233955,1553197,8259016,3058395,1514099,2219392,558906,558486,9521588,2113524,345031,558111,1469807,1482491,1233449,6215550
14584,14584,ee7a14c22c9cc,992837,1785717,3880688,10144878,1515503,1684051,10224678,4558404,289242,7335160,1911633,,,,,,,,,,,,,,
14585,14585,ee7dfc3085fec,2266812,3143731,2113096,103589,1394854,103700,824196,5479624,8788590,1328267,9857032,7338418,980287,1255810,1814295,103644,2350650,7756994,103544,5865334,2150724,1148728,693476,2617476,1330588
14586,14586,ee7ff0c985517,2672918,3845770,6717718,2673636,8430844,4682136,4784792,6849274,9176844,9028030,8950774,8137164,5211752,6808636,,,,,,,,,,,
14587,14587,ee8ee23a84578,162859,155753,163166,163076,163254,4495244,2782310,155648,8967362,779253,3813990,7731320,,,,,,,,,,,,,
14588,14588,ee9839c838ab4,3535230,386306,908843,49437,2085534,1502629,706951,48755,107360,626681,50518,8916480,6441104,10074718,7817744,7141458,6983924,,,,,,,,
14589,14589,ee9e3a1ecf593,5999534,3698788,2207000,7343472,984091,2207002,1081724,4653614,1497603,3811812,3761200,4627894,4626294,5524966,7292170,6114166,4529942,7323406,10599262,6432050,9552992,6205996,6008668,9243444,6439360
14590,14590,ee9f99e0e333d,947063,1152200,47733,3387432,46481,137797,19684,2097798,139481,19677,153227,139003,951409,19679,139479,137802,2117166,8348404,894701,1839377,951285,1490279,3232300,6727912,1569891
14591,14591,eea254fb9bdfd,4848388,1402978,4957382,4533538,4844632,4706092,6302506,10021316,4350068,8870948,4923156,9771048,2866962,9791984,5930684,,,,,,,,,,
14592,14592,eea54f4a58460,6705,38111,38139,404951,38132,6862,38103,38142,96926,38101,6853,82267,6715,38114,38125,38135,38124,38107,38141,5176094,6859,83930,147224,38128,38105
14593,14593,eea9072b53476,1241643,913005,2188552,521881,962341,104910,448986,2835864,326801,522046,903601,1171911,1184406,5818852,2053936,326811,326796,138041,1819717,1184398,4880834,2235114,152132,326751,2684862
14594,14594,eea928d1127cd,1318392,48435,83202,49815,49502,933997,1318388,152196,7139368,1892753,49025,2840396,1270433,492141,83201,2077114,82156,99926,6027838,232961,2861662,7342278,5471622,9234106,9428354
14595,14595,eeacfcd423b1c,94544,37813,9184,37790,97628,3500878,5754554,96483,3742308,37792,486686,905137,9500586,3181826,1714187,3591214,2027715,2288422,1409690,94540,7085610,94535,2251252,80259,1176978
14596,14596,eeaf4aec90a54,2379348,2865924,3487266,2199372,6533298,2380206,2839578,2782510,9267246,3183056,3553830,2804836,1248292,2516267,1073562,2301960,2646910,1248278,5746722,3508116,2418748,8198340,3881306,1275612,7798644
14597,14597,eeb3ed2756755,6815756,8790220,9829090,6655166,5436396,8975680,8960178,7293984,7180996,8429166,9467034,4696960,8014086,3135146,6121190,9422878,5125384,8429988,9249518,5434508,9682600,3803150,6047132,6701840,7010378
14598,14598,eeb780271fd52,2313890,2329864,,,,,,,,,,,,,,,,,,,,,,,
14599,14599,eeb822824a487,1237158,3877614,1892523,3366750,48897,401511,3823104,6313098,2630390,10490946,9010170,10787830,10741272,6994076,,,,,,,,,,,
14600,14600,eeb9f94f778bd,21072,4719620,7412630,1258844,4415612,7384140,21097,3091030,3139348,7814148,7226528,45807,21140,7814290,82419,1240467,2300550,21082,6597210,2518336,1320371,1097378,21153,1694045,2606809
14601,14601,eebe57a381b22,42806,893651,2793731,42880,42881,1653767,1237890,42886,349166,1713075,42910,4681614,42857,3501120,5098042,2865687,1955847,1386709,1592205,2327880,1332230,1841817,1557869,1009031,8762140
14602,14602,eebf3c50e2515,32805,9824,14784,15556,32804,2045469,3879638,3250440,3194376,625946,15627,1153885,32837,51487,3904230,1068030,51414,15625,3798370,53103,823116,919823,732706,5521084,3470766
14603,14603,eec2006ffffe8,44208,44219,44884,44196,44123,44476,43358,43539,44367,981071,44369,44646,1231428,44868,321456,101031,1281180,44812,43622,44370,44063,4779776,153230,153232,1291248
14604,14604,eec3d9a4194ff,4043372,103002,2078916,7280324,3144236,3369032,5864830,4536722,4028182,6867320,7884756,8445196,7720628,,,,,,,,,,,,
14605,14605,eec3f3f7e57c8,2848512,2867016,3484118,2787654,3499488,3803886,3159782,3948090,3227732,3986464,2506120,3219714,6003812,3996962,2852934,4316150,3507214,2716794,2867172,4644446,4961990,5471698,5996266,2615636,3822760
14606,14606,eeca7b0cafaa1,42164,42225,42082,1166265,5494854,147830,105920,42181,42119,33277,957745,1860997,2761996,1226410,1824961,5097476,1667127,1363549,9355198,4751432,11059906,6795226,7060604,6997452,
14607,14607,eecbe94fa8a25,3365802,2013501,9634038,7067856,1080934,3930486,43584,44540,1033712,2639216,43448,3196766,2154374,43652,44365,44228,7126932,43785,44038,44363,5703932,44917,103442,43941,43503
14608,14608,eed1320da49f1,1318949,7729,96485,125463,7727,5431388,967599,93771,1283492,5763290,683491,1458713,792191,1129929,1533049,1152727,4651594,3487292,1421126,1133857,4529660,3383494,4159622,7744,683496
14609,14609,eed551a974720,2590396,5174820,6703976,1914479,2272380,2677804,2768014,2064282,1083616,2501976,2795991,2677062,2721926,2367590,1241264,2568682,1821673,2677808,9970602,2863820,9671622,5107400,2572304,5896274,4458700
14610,14610,eedaf0f8a8de6,3842622,3933778,1034286,1416174,1416964,1034276,165186,1034264,981471,428406,1906873,1034272,3479278,4773276,1884837,1906807,1460413,1774825,510716,1034282,2824734,674381,3880416,1731691,1592321
14611,14611,eee49fe5280de,1286564,335356,5116,5118,5169,1976213,6701714,5123,5153,5121,5172,5176,5122,5155,5168,5148,2622252,5164,100453,5124,5156,325086,5131,5163,5114
14612,14612,eee5a897fbc41,349276,2630457,3755578,42789,2007701,42790,4165980,4057564,502281,1213628,2343862,2251682,3972646,1258019,949797,4688406,958207,3810090,502291,9786316,6517802,982851,3138066,3199373,2558391
14613,14613,eee620399d188,106940,1375612,1862179,8266238,2790279,477921,478616,1240633,1241433,1330207,991339,2137130,4627758,2046923,478996,1750539,2717596,1457493,2120928,2248510,1474801,1332718,949639,1993165,1411164
14614,14614,eee68dfd92c31,93958,87431,43314,3193069,9230,43295,87432,9231,9234,2820110,3085440,543391,87439,927941,9159834,10197200,87436,14571,6640460,4152870,8339030,96583,87447,9236,96019
14615,14615,eee81a483b767,1267525,1728279,5220158,1887311,206847,1067324,3192654,6351468,211381,801566,2153182,11085310,208941,1607287,209751,7126596,11110620,8185646,2604290,6791492,3907066,179281,9741250,4132796,5065228
14616,14616,eeed67aa62889,46259,1569841,19207,47170,6892880,9780026,47132,2397886,3389404,6806798,19208,8756500,19214,8209542,799786,941577,19223,47811,2055908,19225,46949,497326,1328767,19213,5016832
14617,14617,eef1049155882,138206,471301,3506062,4381168,2858374,2709864,2021863,3809974,1327304,2830814,1736353,1257011,2062270,3142654,1236675,989457,2885354,2590322,1310850,893751,2569808,1289438,2210794,928617,3506128
14618,14618,eef1810513fcb,2178584,1192844,4491748,2223532,2153980,1532943,2095854,9137350,2591170,1603249,2678906,2180650,5075240,9309550,8931156,9887914,9470478,6500214,5752038,,,,,,
14619,14619,eef532f7d747d,5726212,1466995,3868974,1584627,678661,2654034,2128824,3971136,1098980,996663,3793606,2282752,2402155,1042968,5084466,1987945,3216274,3834256,2212216,2088652,2760092,3809860,2128820,2896748,996655
14620,14620,eef5680f48e80,100192,1360314,103028,137868,7751108,1711151,2009681,2334828,100193,2128696,5064020,100197,952311,1360312,100199,117394,3506018,6953688,128574,1711725,3805526,100195,349931,5003366,2890688
14621,14621,eef87ee67e397,6458358,120774,1710829,3369338,6016004,109326,2065538,867621,326961,6919074,5808922,1450593,1031616,1246916,1104378,1247493,1388126,1246784,326886,370916,477846,899171,326646,1270646,623286
14622,14622,eef921fca4e94,85470,85469,33244,106654,3952734,9512320,107292,39771,106637,107332,106660,106709,1104480,4484838,1835481,6808500,6680810,9368574,7819088,9159428,,,,,
14623,14623,eefc7e7eb6494,1183570,2720479,1059336,1100840,631331,2851798,2676824,530806,954281,631106,1100910,948333,12625,8503916,1100832,1309788,3945080,1100868,1104456,2547000,18618,101351,3117234,969199,1428453
14624,14624,eefdaf2e09e3e,1119808,655716,1352530,502066,977727,507861,2176280,2302600,4342348,3583050,1008737,1944129,1673835,5882188,1405084,6451832,1673831,3810222,8738256,1888653,1431081,7151290,6227664,1673813,1638907
14625,14625,ef00e6bc5730b,1449839,479221,1668737,9419420,2830062,1668739,1321291,5722932,104883,2245746,4531918,2367218,3385258,2021573,9005550,5723634,,,,,,,,,
14626,14626,ef020c1b4a3bf,503026,508711,1024884,1024896,1550897,1587743,1024862,1996269,1473859,2229542,8150654,1999085,1625553,8165056,1024902,3439298,1941615,2165224,1024834,1024836,1734389,2165242,1424983,3864832,1024886
14627,14627,ef04e834d05ec,42692,5970348,5116230,2123552,42876,3135331,1727143,10129398,2628052,42375,1363450,43134,8183468,2455862,3148690,7732618,43133,42864,8756240,5815794,5831314,9675548,6683398,9632722,6298428
14628,14628,ef0cea4f56dec,3821478,34548,34407,156060,1714565,805986,1179896,100287,543596,488776,39152,83933,3132168,1090290,2139144,6250050,349211,4135042,39150,131282,34541,10166080,34287,180766,6438800
14629,14629,ef11c8086b0a7,2431644,400501,9471180,2318626,3894782,7970508,,,,,,,,,,,,,,,,,,,
14630,14630,ef14ff44819ce,33101,13862,141473,921209,1493969,6805638,52601,9375006,5962480,5393,33165,51750,16704,432471,5375,5372,5508252,53401,5860328,3252880,5471416,920939,5389,51773,149642
14631,14631,ef1f2f4c9c0b7,1024988,130843,2765668,1639447,8115490,2583322,4944852,382901,396596,515296,2818292,2671308,515276,939944,320481,957561,4097394,937007,4039212,3758566,6918086,1379412,972475,4083114,2834109
14632,14632,ef250ae5cd974,2632410,4760162,953803,8416822,2020331,890787,611526,1375179,104656,5146060,5817446,8510970,3982746,3525012,10282808,1771365,5780516,1763083,1476779,912489,326666,8707094,973501,890781,1555591
14633,14633,ef282e4fa2556,957351,5410222,1360220,96797,5432326,2039445,957355,10169816,10129412,4130218,33258,4608792,8989108,9622210,2506922,1426706,5829186,6295068,4550618,5791322,37827,5445766,10016030,2111112,10600278
14634,14634,ef2d4bf10e6e3,12634,1362114,9911400,3165986,18621,8503916,12631,1100840,12630,101346,1059336,951139,12633,4130138,530806,46510,3945080,915953,972517,18614,1100816,894849,893463,969199,47592
14635,14635,ef2f4149eb9ec,100668,4681624,1164478,1252055,1033078,129405,113721,111234,8225936,149997,9529430,120661,874936,1054370,153462,83483,15630,4359118,1476965,1033208,4043350,1994039,100703,2337140,1325026
