user_id,session_id,timestamp,step,action_type,reference,platform,city,device,current_filters,impressions,prices
B58V3YVIFB2P,7c7926ad07709,1541322283,5,interaction item image,8229822,AU,"Jervis Bay, Australia",mobile,,,
PL9PXP09912C,0f4a2f1f05bbb,1541477601,83,interaction item image,2129148,AU,"Apia, Samoa",desktop,,,
265I7A254N0F,6894a705d4af6,1541477423,25,interaction item image,2832866,AR,"Villa Carlos Paz, Argentina",mobile,,,
K6BRFLYUJ3XB,98f11b6cf8f6d,1541191614,2,interaction item image,2502504,MX,"Cuernavaca, Mexico",mobile,,,
Z5XORX2SVJ4R,162240991e29d,1541336352,12,interaction item image,2417180,AU,"Busselton, Australia",mobile,,,
H2NB7VJMBHUS,d4dc768a0a5c0,1541167858,378,interaction item image,10280176,IN,"Udhagamandalam, India",mobile,,,
MU8S1M8332UR,e8ba3e46f6067,1541347391,117,interaction item image,323921,BR,"São Paulo, Brazil",desktop,,,
3WZA2L2KNPFI,3cab94ef66a49,1541466823,37,interaction item image,1649739,BR,"Florianópolis, Brazil",mobile,,,
CNQ06VX0J0D2,3cbe8decb56a3,1541451081,97,interaction item image,1450633,AU,"Surfers Paradise, Australia",mobile,,,
XVAP18HLXZD3,eab8dfb318100,1541081852,32,interaction item image,35115,NL,"Porto, Portugal",desktop,,,
MAKHFNU4SXQW,edfd94950fa72,1541359318,29,interaction item image,104500,BR,"São Paulo, Brazil",mobile,,,
P42GPHMF72KU,a2b237c2dbded,1541166213,9,interaction item image,5850838,JP,"Kobe, Japan",mobile,,,
36L2E614RP5R,a1c1b7a2f1eb8,1541347251,160,interaction item image,10603992,IN,"Morjim, India",desktop,,,
AMFKGED10U0Q,fb908db1485bd,1541329401,16,interaction item image,2297922,AU,"Brisbane, Australia",desktop,,,
9XE5DB5035U9,e59e1d1aaab18,1541452252,49,interaction item image,100220,DE,"Cancun, Mexico",desktop,,,
L8P5IVMA8C4P,aa41eec8c3fb7,1541308675,15,interaction item image,2663100,IN,"Lonavala, India",mobile,,,
4SICH3WE2BG5,4838d07b9642b,1541209950,2,search for poi,Itaewon,MY,"Seoul, South Korea",mobile,,,
OQ5V1AOU9UZF,eccd04c566b46,1541353543,30,interaction item image,96563,AR,"Varadero, Cuba",mobile,,,
1J3SNVIMCXRE,7fe020d80c560,1541185818,26,interaction item image,20712,UK,"Florence, Italy",mobile,,,
7IRSS58LSY0O,ddba4f42af828,1541339890,19,interaction item image,1554357,CA,"Montréal, Canada",mobile,,,
HJ7PY67Z9MLF,9c5b9d43954cd,1541152607,8,change of sort order,price and recommended,KR,"Naha, Japan",desktop,,,
5YKQ0788G05A,ec9488284ca21,1541314409,7,interaction item image,120003,NL,"Wijk aan Zee, Netherlands",tablet,,,
L4LQF8NLD9U3,5c3c2274293d2,1541366193,9,filter selection,Focus on Distance,RU,"Nizhny Novgorod, Russia",desktop,Kitchen|Car Park|Hotel|3 Star|4 Star|Focus on Distance,,
CCZX2GCSI295,bd290e74f2d50,1541160466,1,search for destination,"Olímpia, Brazil",BR,"Olímpia, Brazil",mobile,,,
KNWN5MHXZD3Q,cf8d41c59c953,1541202052,709,interaction item image,100031,DK,"Paris, France",desktop,,,
N0TFJ1L89H0G,88996616acdd4,1541308428,41,interaction item image,470741,AU,"Koh Phi Phi, Thailand",mobile,,,
ZS58MGTLMMKG,574cbcab51548,1541532061,3,interaction item rating,944295,IT,"Caltagirone, Italy",desktop,,,
CDHG3V34G884,42535700b1670,1541440874,2,interaction item image,952693,UK,"Hallstatt, Austria",desktop,,,
ENSNU5TIU8SA,124f0aa299895,1541101568,129,interaction item image,2753248,AE,"Al Ain, United Arab Emirates",mobile,,,
62Y3O4S3L89D,a182a456d1789,1541343595,18,interaction item image,434531,DE,"Willingen, Germany",tablet,,,
VRIHT5OW2IUM,31783962e45dc,1541179152,98,interaction item image,4353194,BR,"Belém do Pará, Brazil",mobile,,,
GOHW7O1XBD81,eb9d935f320be,1541333736,110,interaction item image,713001,KR,"Vigo, Spain",mobile,,,
0CV6WT6TT9JU,442b7b41d1522,1541396254,54,interaction item image,8790884,BR,"Jijoca de Jericoacoara, Brazil",mobile,,,
KUBDQJ19GT3E,57dce4c1462af,1541176352,28,interaction item image,3248926,BR,"Caldas Novas, Brazil",mobile,,,
LLZQ4KN1HSLS,c87f86333646e,1541404495,177,interaction item image,3146312,IT,"Seville, Spain",desktop,,,
U59KDVYLA6XM,ce6350945bd58,1541252604,104,interaction item image,841496,MX,"Cancun, Mexico",tablet,,,
0UMLLEAD1D61,74c24f178a69a,1541161939,5,clickout item,1512305,BR,"Arraial do Cabo, Brazil",mobile,,4638392|1512305|5688574|1137370|2677618|1053382|2030481|2053822|2505520|2674572|2780866|2811530|3822132|4023418|4024584|4441180|4809380|4944054|5172340|5412596|5760184|5888594|6146404|6198962|6675194,153|168|146|197|165|163|209|254|174|187|137|142|121|203|150|198|199|344|115|168|149|220|101|113|203
R6HHAYZ0UV2O,adbd7548ae1d5,1541167625,62,interaction item image,388261,US,"Memphis, USA",desktop,,,
WYMNB08Q1B8X,476eaac042726,1541334313,6,filter selection,Best Value,UK,"Naples, Italy",mobile,Best Value,,
V60ECCKA50RR,b6243ba320eb0,1541274869,13,interaction item image,6669436,US,"Jensen Beach, USA",desktop,,,
1L24NGZCE63H,ea3170a949c0f,1541254632,52,interaction item image,1109514,AR,"Mar del Plata, Argentina",mobile,,,
IAZNDY03OKX7,8bc1e280eb1c8,1541183362,205,interaction item image,13673,IL,"Prague, Czech Republic",desktop,,,
4Z7H481TN05S,3715204f79a63,1541422054,67,interaction item image,322306,AA,"Delhi, India",desktop,,,
Q31KLW9VPZSJ,65d0f0784c629,1541431407,37,interaction item image,893351,DE,"Dusseldorf, Germany",desktop,,,
Q53A3EOCNIVH,2704465b27761,1541188032,13,interaction item image,1797513,MX,"Merida, Mexico",desktop,,,
DN7F21X06YIV,9353b9bb64904,1541260648,85,interaction item image,5878780,MX,"Playa del Carmen, Mexico",mobile,,,
684839F2Y8GB,da7da9180d86f,1541072113,988,interaction item image,5670,DE,"Berlin, Germany",desktop,,,
CSB5JFLZ9X2S,df8132709e2ee,1541082058,37,interaction item image,4526560,TR,"Erzurum, Turkey",mobile,,,
5E5621ODJKD6,477f5f849727c,1541253904,17,interaction item image,1066124,IT,"London, United Kingdom",desktop,,,
8YVHIZA3W4XJ,01c5c80b7483f,1541097378,1161,interaction item image,4401626,TR,"Fethiye, Turkey",mobile,,,
DS5DI2B1MX9Q,68ac0cb4c7266,1541172959,19,interaction item image,63693,US,"Morgantown, USA",mobile,,,
ZM5UVOBCV9W0,4cd23dcfe58d3,1541059730,3,clickout item,1102740,JP,"Nagatoro, Japan",mobile,,2855082|3501904|3840552|3539378|3539336|7708624|3060666|1522237|1523219|2229514|4365592|1184070|3539380|1522753|7830252|8305006|1102740|6561458|1522747|8791318|4876842|3887702|6815744|7243538|1134971,364|287|101|76|196|50|94|80|118|219|57|107|250|90|34|94|123|56|65|66|135|84|78|74|82
34GQJNA5VKNZ,d397ad2522330,1541079482,19,interaction item image,2510175,BR,"Paraty, Brazil",desktop,,,
6OVJ569JE0EC,3e95a0ece66c7,1541446160,1,clickout item,477251,AR,"Mar del Plata, Argentina",mobile,,477251|942563|477216|368321|218941|1932089|1962145|2423144|884273|3372050|218981|1087944|1269175|3244014|4926748|1197446|962087|5127754|3245072|325421|1063392|1087946|1892475|4010712|3243857,61|39|72|115|43|14|13|12|17|32|27|26|24|16|86|21|20|27|27|38|44|18|30|40|16
H1NF0DS11YW8,6fd8409815496,1541389767,17,clickout item,3857468,IN,"Calangute, India",mobile,Sort by Price,5825748|9452082|7296356|9739528|3857468|4953996|9533702|11057562|2788498|10199942|6776228|1001515|9208544|9794676|11070156|2904676|10054528|11068274|7384188|1421898|7183018|5407616|7183552|1001523|10305242,7|10|10|11|12|12|12|12|12|12|13|13|14|15|15|15|15|15|15|16|16|16|16|17|17
5UI0Z01GQYB9,e6732686d7fe3,1541258143,1,search for item,917081,BR,"Orlando, USA",desktop,,,
R2DPYYZBCB3U,bcecc674f8af4,1541045087,4,clickout item,1046396,BR,"Foz do Iguaçu, Brazil",mobile,,8667020|128515|106808|1031614|323966|1204582|3367616|897701|1253427|4901268|1555573|107015|1194224|4335132|478776|326946|1375175|478326|2164776|323951|1046396|478861|1945515|2422793|7168196,112|123|437|112|51|81|145|115|17|101|123|339|67|65|36|45|120|81|59|134|11|62|135|95|28
3BX9MRMQ7HV8,da613025a30b2,1541242091,2,search for item,2795152,BR,"Ouro Preto, Brazil",mobile,,,
QRQ3KM0J8GT6,44555d6fad3fb,1541540324,24,interaction item image,359011,US,"Destin, USA",desktop,,,
WCZXRPAG8WNQ,e0f1ac6a16c1b,1541071210,7,interaction item image,1950501,NL,"Nes, Netherlands",desktop,,,
DYPU17SHHRKB,98011132372ad,1541072381,57,interaction item image,2516484,AU,"Caloundra, Australia",mobile,,,
T6TA8DTRIQ3O,61946645828a4,1541088363,3,clickout item,2660473,IN,"Agra, India",mobile,,162482|5196260|6907584|3143218|4572586|343816|343961|10643242|4011992|9954690|2035411|2266398|10595580|2215894|3226604|2660473|2392768|2759384|5998890|2201314|3924620|2109344|4607706|6063848|1293950,131|38|11|82|23|86|117|21|23|55|24|30|55|5|34|15|6|9|50|28|16|10|123|11|8
VFQPS1P7QBL6,6fd0a3b552357,1541132099,8,interaction item image,1478775,ID,"Anyer, Indonesia",desktop,,,
QFIBARQQWY0T,502569374a024,1541249325,192,search for poi,Osaka Station,JP,"Osaka, Japan",desktop,,,
IC227DB98WVG,dc72e8756559c,1541510820,25,interaction item image,3149393,MY,"Georgetown, Malaysia",mobile,,,
D1Z6XF0V96N9,c63e0e0a1b6da,1541212721,1,search for destination,"Ocean City, USA",US,"Ocean City, USA",tablet,,,
OIB6MT2A4SJ2,97501625b35d4,1541283310,92,interaction item image,2196326,RU,"Paris, France",tablet,,,
WA1RKSAFY4TO,c107b7eca8a85,1541269150,101,interaction item image,2017743,BR,"Bonito, Brazil",desktop,,,
T9YBL6WCW18J,dbaf0b75b5791,1541463141,9,interaction item image,40286,ES,"Barcelona, Spain",mobile,,,
K33HE1FPYL3P,db6ea5dabd00d,1541078299,44,interaction item image,5049146,JP,"Tokyo, Japan",mobile,,,
FDU8L084AG09,dfe7e93aa4bff,1541371252,29,clickout item,7564350,BR,"Angra dos Reis, Brazil",mobile,,821211|1208946|1496597|1511043|1363189|3133169|2504022|2685858|7564350|106878|443796|1240653|1883213|3249068|2755786|962199|1240930|2025183|9492270|1239722|4810550|2630950|5011400|7954460,57|117|99|123|224|60|54|47|107|81|72|43|50|25|60|56|52|29|107|90|34|67|21|58
3Y6624P8IP56,15ceb23ce7a74,1541481130,46,interaction item image,76317,US,"Austin, USA",desktop,,,
MX5V9QGAKAGS,8d9a9929580c9,1541297624,39,interaction item image,1733259,CA,"Paihia, New Zealand",desktop,,,
73EDX7BH4ONR,d164b5f195c4a,1541373221,12,interaction item image,686061,NL,"Ibiza Town, Spain",mobile,,,
PIUNQPWRAZ15,dd36b98b11a02,1541325540,85,interaction item image,394966,SE,"Konya, Turkey",mobile,,,
T0NOHLMWFJ4D,24fe76b379679,1541046276,107,interaction item image,623286,BR,"Natal, Brazil",mobile,,,
DMO2WEKD88IE,0ef2c2d4be51a,1541105528,1,interaction item image,1105742,IE,"Belfast, United Kingdom",mobile,,,
KVI8SU1ZV2F8,7a273e0281c56,1541417794,1,search for destination,"London, United Kingdom",UK,"London, United Kingdom",desktop,,,
7X9USF7BDK5O,a1796f18f804f,1541355918,6,interaction item image,15779,ES,"Costa Teguise, Spain",desktop,,,
6HDB7E15W8HQ,6a44fb0536952,1541215750,5,clickout item,187131,EC,"Buenos Aires, Argentina",tablet,,1502269|324791|137190|187131|220931|5088010|171677|219001|325341|137194|137191|2635256|1324838|163129|221251|1756149|4904314|325231|232671|324786|160406|1332112|2724079|152115|157502,75|83|71|59|143|117|108|155|40|68|92|261|75|77|68|111|89|57|86|47|61|107|53|56|100
F5YNR00IWFQK,045924ddfd608,1541535257,37,interaction item image,13186,DE,"Dusseldorf, Germany",desktop,,,
GL0RJ4C87EYW,0f49e85aff8e1,1541475601,12,interaction item image,3148680,MY,"Kundasang, Malaysia",desktop,,,
U38RGI61GQLT,925140f87c673,1541339848,39,interaction item rating,852576,KR,"Osaka, Japan",mobile,,,
1DPOZROL9HDO,d828a72d66c60,1541334951,16,interaction item image,74433,US,"Philadelphia, USA",mobile,,,
Z5RLF407P5V1,621ccf6520fb2,1541195330,9,interaction item image,3197168,MX,"Ixtapan de la Sal, Mexico",mobile,,,
PINWVNKIIDG7,f66896e586622,1541108829,15,interaction item image,349366,MX,"Guanajuato, Mexico",mobile,,,
G0GY7A807MOS,1ad551310d8c5,1541186681,10,interaction item rating,8286778,IT,"Pisa, Italy",mobile,,,
1NVE8K45P83G,5bd1dfbc48a84,1541246953,3,interaction item info,2183792,HU,"Istanbul, Turkey",desktop,,,
G8AZN6D3ST55,856c05d9e5fa9,1541347119,2,change of sort order,interaction sort button,JP,"Takamatsu, Japan",desktop,,,
09SJZDU566AC,dbc4fc9f1ca3d,1541075351,148,interaction item image,155723,CL,"Santiago, Chile",desktop,,,
83S9N8U3ZENW,3514e29b17714,1541175278,2,filter selection,Focus on Distance,AT,"Salzburg, Austria",mobile,Focus on Distance,,
7TA6G7VF3SAS,bfd6382ca2da4,1541437654,114,interaction item image,2258650,AR,"Porto de Galinhas, Brazil",desktop,,,
3ZCMKP7NX098,575ff5790ad37,1541358473,8,search for item,7132488,TR,"Istanbul, Turkey",mobile,,,
HZ24NSEHEAUJ,cbc75211c7f4a,1541035298,14,interaction item image,5780516,BR,"João Pessoa, Brazil",desktop,,,
7RPH32JA8HQP,f69d61bec7a54,1541092149,61,interaction item image,1813493,BR,"Campos do Jordão, Brazil",mobile,,,
H4CARGJ4QEAL,98b8a2c61e1b2,1541166784,5,clickout item,10452962,UK,"Amsterdam, Netherlands",desktop,,5435502|10452962|1175598|42229|42262|42291|9616040|15980|15460|3835612|2727852|9051714|42294|916087|42149|4173522|4043808|5188258|42161|2254338|42198|42091|921315|2705912|42143,103|99|148|112|181|158|85|205|166|77|157|168|201|101|133|73|113|135|88|153|101|142|103|90|128
DNM5W2TJ52SK,46596ab5bacd6,1541202190,7,interaction item image,962211,BR,"Porto de Galinhas, Brazil",mobile,,,
18KEFLKBJISC,b0eb28409175e,1541211331,303,interaction item image,100728,US,"Montego Bay, Jamaica",mobile,,,
B8WN4DS8GVVE,238b1cdc2d465,1541129119,94,interaction item image,960121,CA,"Vancouver, Canada",tablet,,,
Z17BPX1FTDOG,3c2eeeb0633e2,1541241620,3,interaction item image,2878396,UK,"Bristol, United Kingdom",desktop,,,
DUQ4Z530SZ21,f48e1635fc009,1541526985,84,filter selection,Free WiFi (Combined),NL,"Amsterdam, Netherlands",desktop,Swimming Pool (Combined Filter),,
SUXM46D1H8IX,a0c34aa6ba9c9,1541386183,48,search for item,6918382,MY,"Ayer Keroh, Malaysia",mobile,,,
9XLDPVNP3U9B,5270ce1920cf7,1541397056,36,interaction item image,2037341,TR,"Istanbul, Turkey",mobile,,,
V68S7LKO4GU6,37397f8c86710,1541109415,24,interaction item image,396356,DK,"Aarhus, Denmark",desktop,,,
JGUFZS2ON183,0224e98963e3c,1541424496,28,interaction item image,19840,IT,"Pisa, Italy",desktop,,,
5PUG88CRE61S,078624a1d409b,1541529117,361,interaction item image,34437,MX,"Cancun, Mexico",desktop,,,
OJZ224L16U1Z,1db89699a5ba0,1541445856,1,interaction item deals,1053040,PL,"Zakopane, Poland",mobile,,,
2TQ3F84YW8VY,bace938386cec,1541500513,37,filter selection,Sort By Distance,IT,"Milan, Italy",desktop,Breakfast Included|Sort By Distance,,
3G52077VIQ61,30ad4bb274fa5,1541152244,360,interaction item image,1769925,US,"Istanbul, Turkey",mobile,,,
6SGEHAC0N7PK,497799f2e19ce,1541441277,223,interaction item image,5758,FR,"Berlin, Germany",mobile,,,
XSBOGU396EC9,4c9f14d969a59,1541419321,1,search for destination,"Liverpool, United Kingdom",UK,"Liverpool, United Kingdom",mobile,,,
IRCDC1IH8FLI,81e4ba916b797,1541372822,40,interaction item image,43174,MX,"Acapulco, Mexico",mobile,,,
E4UC268H1410,a2e9753ef052f,1541155229,13,interaction item image,1130525,FR,"Hof, Iceland",tablet,,,
5A58T9Y2GZDE,794b5adf99e2e,1541324087,108,interaction item image,42274,DE,"Ootmarsum, Netherlands",tablet,,,
0RO9J19VU68S,3316e51b3d002,1541328321,18,interaction item image,962199,BR,"Angra dos Reis, Brazil",mobile,,,
E7WF5LVKMG19,c00fef70b8bbb,1541182328,26,interaction item image,105596,FI,"Budapest, Hungary",desktop,,,
QE7BAIJ349JF,0dcfffa78d363,1541510792,303,interaction item image,804696,AR,"San Carlos de Bariloche, Argentina",mobile,,,
H3R34K9M0TJZ,e4b70bca06e85,1541206303,16,interaction item image,40469,ES,"Málaga, Spain",desktop,,,
VD1Y7VXY8JJC,0064e5a9237f0,1541376980,31,interaction item image,1321131,BR,"Maceió, Brazil",desktop,,,
CVBZM392SM9U,44eac916c7422,1541160459,25,interaction item image,101674,HK,"Zermatt, Switzerland",mobile,,,
JEV34YTRK7TX,88a99fa597606,1541111598,34,interaction item image,12378,UK,"Glasgow, United Kingdom",mobile,,,
8MPLZSDVNZSS,628eadd713382,1541166181,32,interaction item image,8807772,IN,"Udhagamandalam, India",desktop,,,
U7PZJQ72ZWL1,3d6eb531f6499,1541335196,9,interaction item image,1345355,BR,"Santa Cruz Cabrália, Brazil",desktop,,,
C0VPH3L81AI4,d6f409eec4b9d,1541307106,62,clickout item,9135372,US,"South Lake Tahoe, USA",mobile,House / Apartment|Serviced Apartment,55668|8571682|4944166|9121526|8785494|9135372|8762056|5212152|8608078|5051440|7195390|3962350|8747640|10296800|8583562|8598330|10314864|10291702|9098564|8504010|8614856|9566372|9518458|10442252|7841176,232|522|201|459|424|250|255|190|302|105|90|179|210|105|281|342|571|167|312|259|236|351|127|114|241
KLP0AG3U4Z22,eb30b5810b2b7,1541178425,42,interaction item image,2350598,IT,"Rome, Italy",desktop,,,
UO6JMKTOAYU7,bced5dc0c89b8,1541519171,3,interaction item image,39967,ES,"Zaragoza, Spain",mobile,,,
7JIV6ECHSUBH,764efc5c5a855,1541095614,28,interaction item image,384696,MX,"Taxco de Alarcon, Mexico",desktop,,,
KDW2V0MYF5F3,4d4c816e3904e,1541085737,1,clickout item,5658994,CO,"Montevideo, Uruguay",desktop,,5658994|1992863|2418536|2758063|4548866|99392|2124078|99386|153118|105582|99388|5977468|99382|6733620|1584479|477711|3535110|8120724|99383|99385|2098076|1021719|3524922|477676|117651,87|45|39|69|85|46|138|70|63|56|58|69|79|84|38|39|62|96|37|84|61|43|46|40|55
72QVENARBZBD,c3ef206e81bed,1541055318,15,interaction item image,3374414,US,"Dubai, United Arab Emirates",mobile,,,
WSMXVKWMV04L,6e653dae1d940,1541329462,1,search for destination,"Bologna, Italy",IT,"Bologna, Italy",desktop,,,
Y5OZ8TNKUCUP,88428d56ae1be,1541331859,22,interaction item rating,509171,DE,"Trinidad, Cuba",desktop,,,
HKFW17NAF00F,8e3089e852234,1541277889,18,interaction item image,1243320,BR,"Palmas, Brazil",mobile,,,
WMO0W3IAXBS2,809b5a0c6031a,1541295496,52,interaction item image,2672328,BR,"Petrópolis, Brazil",mobile,,,
21RP2W2R5UK6,bbaebd6db0e02,1541382584,75,interaction item image,8710038,US,"Miami, USA",tablet,,,
FEYZ9UL0OYS1,e1a574e2a8736,1541469795,18,interaction item image,1723589,BR,"Campos do Jordão, Brazil",desktop,,,
EV2T49FX02SE,9081a08cc3006,1541213782,104,interaction item image,1012041,BR,"Ilhabela, Brazil",mobile,,,
PCFEBVT6Z1GZ,ceb872cf2712c,1541165488,21,interaction item image,3448492,IN,"Jaisalmer, India",desktop,,,
34W114I3Y5TQ,08b18d82c0493,1541450243,467,interaction item image,326946,BR,"Foz do Iguaçu, Brazil",desktop,,,
FMMEX1NJCEAP,16d1070200634,1541039278,173,interaction item image,4028130,IN,"Zirakpur, India",mobile,,,
LZWN68H2CXNY,a4aafc5b62f55,1541105734,18,filter selection,Resort,UK,"Vienna, Austria",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES),,
FGBVQXMILCI4,9afb76c3b1848,1541254726,67,interaction item image,3132391,HK,"Xinzhuang District, Taiwan",desktop,,,
74XCP0936ZED,aec678b15f188,1541041502,152,interaction item image,6556934,MY,"Kuala Lumpur, Malaysia",mobile,,,
J2RSJZMUKQP1,82d5feba8c4de,1541185916,76,interaction item image,98949,DK,"Istanbul, Turkey",mobile,,,
ASCMJLI96ZUK,97261e239be1d,1541138453,91,interaction item image,2460608,FR,"Marseille, France",mobile,,,
O7M348KL3XL0,de992c865b79c,1541121148,28,interaction item image,34486,US,"Cozumel, Mexico",mobile,,,
U6VEOX70FMYA,6adc96e40754b,1541513766,79,interaction item image,2880171,AR,"Pinamar, Argentina",desktop,,,
RZZ1NPWBFTJ0,7d6489752434b,1541352033,2,change of sort order,interaction sort button,US,"Traverse City, USA",desktop,,,
2V12VHKWC28G,b3cf381d40059,1541142625,57,interaction item image,1010345,IN,"Haridwar, India",desktop,,,
N947Y16SICC7,e75e3f347b832,1541474623,2,filter selection,Non-Smoking Rooms,US,"Anaheim, USA",mobile,Non-Smoking Rooms,,
JX58FE2IVIA0,431fb13f0e383,1541448890,26,interaction item image,2174748,DE,"Amsterdam, Netherlands",mobile,,,
3LPDF86XTRUZ,4d98b53e0d109,1541517663,84,interaction item image,1021009,PL,"Międzyzdroje, Poland",desktop,,,
690GTT162Q1V,2cf5b0f28c45a,1541546144,297,interaction item image,62585,US,"Gatlinburg, USA",tablet,,,
IM6851C51SK6,dc4da719b1aed,1541368595,14,interaction item image,1105612,BR,"Cancun, Mexico",mobile,,,
X41PO3LY00OX,647def8c8599c,1541153594,44,interaction item image,50934,UK,"Dusseldorf, Germany",desktop,,,
KNB3H4V6ZRWA,7a284cdad53e0,1541152128,6,search for item,67425,FR,"Kissimmee, USA",desktop,,,
Q35732YWOTY2,9a7e6018fa743,1541443948,69,interaction item image,2633415,UK,"London, United Kingdom",mobile,,,
LRZVTN4G1NFB,01f8a9f7c279e,1541210706,93,interaction item image,312841,BR,"Foz do Iguaçu, Brazil",desktop,,,
5K36H9IKTX9N,9a21c16c1d464,1541190149,9,interaction item image,893351,DE,"Dusseldorf, Germany",tablet,,,
O7TXKR0UQAUT,ab0e95c011496,1541278709,7,interaction item image,1923053,MY,"Alor Setar, Malaysia",mobile,,,
K2R53Q4FYOWB,bb2f1140f36e6,1541440449,136,interaction item image,959613,MX,"Guanajuato, Mexico",desktop,,,
4LAH0D1NVJEX,371e793e0ed3f,1541078182,6,interaction item image,5710586,PH,"Manila, Philippines",mobile,,,
UYLKVZUKOAYC,5ac632710410e,1541284426,206,interaction item image,1621917,DE,"Munich, Germany",mobile,,,
WZ0M1R01V6U8,0a2dc35723ca5,1541076088,8,interaction item image,8894898,IN,"Udaipur, India",mobile,,,
CI2YTSM6XPSX,4c7195b555fb4,1541455841,142,interaction item image,5653536,MX,"Acapulco, Mexico",desktop,,,
A5CUGLI28IKO,0784913dd08b4,1541074894,53,interaction item image,1306152,MY,"Kuala Lumpur, Malaysia",desktop,,,
YX4172EY4J8A,2dccbb9917ccc,1541170840,52,interaction item image,100512,ES,"Madrid, Spain",mobile,,,
L5NB2QJ66H40,b30799a604eb8,1541145077,35,interaction item deals,32600,FI,"Hurghada, Egypt",mobile,,,
0D9GM0J8WQ23,bc7e78544d4b6,1541061866,12,interaction item image,1266854,ZA,"London, United Kingdom",mobile,,,
PN3Q9LCZ96OY,afd446f7ef559,1541316587,2,interaction item deals,2418258,JP,"Tokyo, Japan",mobile,,,
D71H0PWTS143,ea84e904122ec,1541542505,31,interaction item image,96668,PL,"Kizilagac, Turkey",desktop,,,
HUR7BY7S2LSJ,f49c0c462e1ed,1541416312,4,interaction item image,946961,HU,"Rome, Italy",mobile,,,
R8DS0CL8JAMQ,e6cdf91cb3942,1541145455,47,interaction item image,3486978,IT,"Rome, Italy",tablet,,,
TO1QYKCKWFYI,f27533506d1f9,1541504144,143,interaction item image,1811939,TR,"Bartin, Turkey",mobile,,,
0MTN0VLLPWEV,86a6479c293de,1541539203,21,interaction item image,43151,MX,"Ixtapa, Mexico",desktop,,,
3H8L04J7FAZY,b8fd91e93343c,1541227178,14,clickout item,1020365,JP,"Matsuyama, Japan",desktop,,2105750|1020365|1739045|980119|2032143|8165314|5723370|3546416|552221|552281|8436080|5050230|693421|552236|1020347|7252102|1533035|1739035|3767214|3978936|1020429|1020351|1020369|1020399|1020355,62|63|52|57|46|59|47|47|136|88|119|113|119|74|352|335|352|93|100|111|73|95|163|243|161
F3C06XTDFID0,c8adfcd853069,1541088512,19,interaction item image,4130436,DE,"Gianyar, Indonesia",mobile,,,
4Q7LHP4LXT6K,bfcbaf7714096,1541439851,16,interaction item image,4034840,IN,"Coimbatore, India",mobile,,,
RSZQBLD8MF1G,6e56a04fc3d1d,1541506466,2,filter selection,Excellent Rating,IT,"Amsterdam, Netherlands",desktop,Excellent Rating,,
UVUQFWGDZJR1,5afbc6e7de64a,1541066144,16,interaction item image,2223600,BR,"Campos do Jordão, Brazil",desktop,,,
405CYD17RJ3U,f7267df675087,1541382804,5,filter selection,Air Conditioning,BR,"Rio de Janeiro, Brazil",mobile,Hotel|Motel|Resort|Free WiFi (Combined)|Air Conditioning,,
6U6STAM79B57,571b03fc07ebe,1541450173,145,interaction item image,8815112,DE,"Dubai, United Arab Emirates",mobile,,,
7WYMAB39V2J9,627a9b8d64767,1541518185,47,interaction item image,436811,IT,"Paris, France",mobile,,,
59TG587U3TB1,b549b2b4d6f17,1541429264,36,clickout item,326961,AR,"Natal, Brazil",desktop,,120773|1104378|117545|109326|326961|1450593|1024058|853171|1710829|894191|478056|1240714|478146|326906|2097018|989169|370916|477951|1337308|6919074|5808922|623281|3369338|1185334|1031616,51|49|105|72|40|88|36|54|79|50|141|28|35|77|69|74|61|50|45|43|82|56|48|30|33
5YTAG5B8NR6K,ace9e26f36ed8,1541228526,4,interaction item image,110534,AA,"Medina, Saudi Arabia",mobile,,,
6C04PFM5OXSU,909bed6aac297,1541087370,16,interaction item image,2367456,NL,"Dubai, United Arab Emirates",mobile,,,
NTBUE8EDBMDQ,309fe94d82ded,1541541373,7,interaction item image,78910,US,"Anaheim, USA",desktop,,,
J6MD1ZNZB4SQ,0450f20cb0d7c,1541163564,4,filter selection,4 Star,PL,"Szczecin, Poland",desktop,Hotel|Hostal (ES)|4 Star,,
CEDTSAMT8TW3,71ca6d94d0370,1541527769,5,change of sort order,interaction sort button,RU,"Moscow, Russia",mobile,,,
PCFEBVT6Z1GZ,ceb872cf2712c,1541170607,136,interaction item image,1013465,IN,"Jodhpur, India",desktop,,,
QKWSJVI3ANSP,57aea27740c24,1541491890,5,interaction item image,3386520,MY,"Genting Highlands, Malaysia",mobile,,,
QYW2RE0BL54Y,40e9a8af2ab9f,1541320692,8,interaction item image,10238998,AU,"Beirut, Lebanon",desktop,,,
FQAX5S33979Q,b041bb85a898a,1541234800,73,interaction item image,5208764,CA,"Toronto, Canada",tablet,,,
AF8Z7CM2HZ6U,1830430474ae1,1541225280,28,filter selection,Good Rating,IN,"Kollur, India",desktop,Good Rating,,
0ODCV70D3ZWD,a6c8d18183b0e,1541305734,4,interaction item image,346941,JP,"Takasaki, Japan",desktop,,,
KP0K54GHIAAV,d34e621b18e84,1541309355,31,interaction item image,75985,CA,"Niagara Falls, Canada",desktop,,,
6917SFSLBWB5,3a081b3d28f6f,1541315752,2,change of sort order,interaction sort button,JP,"Paris, France",desktop,,,
