item_id,properties
2789343,Satellite TV|Airport Shuttle|Safe (Hotel)|Hotel|On-Site Boutique Shopping|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Sun Umbrellas|Massage|Hotel Bar|2 Star|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Hairdryer|Beach|Deck Chairs|Family Friendly|Room Service (24/7)|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Free WiFi (Combined)|From 2 Stars|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Fan|Hairdresser|Childcare|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating
2790636,Sitting Area (Rooms)|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Microwave|Cot|Good Rating|Radio|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Electric Kettle|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Excellent Rating|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2791005,Golf Course|Convenience Store|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Hotel Bar|Adults Only|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Microwave|Swimming Pool (Outdoor)|Hairdryer|Accessible Parking|From 3 Stars|Good Rating|From 4 Stars|Deck Chairs|Family Friendly|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Ironing Board|Hostel|Free WiFi (Combined)|Tennis Court|Boat Rental|Gay-friendly|From 2 Stars|Bowling|Accessible Hotel|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Eco-Friendly hotel|Singles|Excellent Rating|Computer with Internet|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)
2791258,Cosmetic Mirror|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Direct beach access|Shower|Swimming Pool (Outdoor)|Gym|Hairdryer|From 3 Stars|Convention Hotel|Good Rating|From 4 Stars|Deck Chairs|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Free WiFi (Combined)|Romantic|Gay-friendly|From 2 Stars|Business Centre|Conference Rooms|3 Star|Sauna|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Singles|Excellent Rating|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Lift
2794535,Airport Shuttle|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Air Conditioning|Cable TV|Massage|Hotel Bar|Satisfactory Rating|Room Service|Luxury Hotel|Television|Business Hotel|Shower|Hairdryer|Beach|Good Rating|Room Service (24/7)|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Free WiFi (Combined)|From 2 Stars|Conference Rooms|3 Star|Electric Kettle|Free WiFi (Rooms)|Car Park|Concierge|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift
2794800,Reception (24/7)|Cable TV|Hotel Bar|Satisfactory Rating|Very Good Rating|Television|Shower|Good Rating|Bed & Breakfast|Openable Windows|Laundry Service|Non-Smoking Rooms|Fan
2794948,Telephone|Sitting Area (Rooms)|Reception (24/7)|Cable TV|Sun Umbrellas|Pool Table|Bathtub|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Shower|Microwave|Hairdryer|Beach|From 3 Stars|Good Rating|Balcony|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Boat Rental|From 2 Stars|Self Catering|Free WiFi (Rooms)|Playground|Car Park|Concierge|Safe (Rooms)|Fan|Volleyball|Fridge|WiFi (Rooms)|Serviced Apartment|Free WiFi (Public Areas)|Central Heating
2796629,Telephone|Hotel|Reception (24/7)|2 Star|Satisfactory Rating|Room Service|Luxury Hotel|Television|Shower|Family Friendly|Room Service (24/7)|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Free WiFi (Combined)|Electric Kettle|Free WiFi (Rooms)|Car Park|Fan|WiFi (Rooms)|Free WiFi (Public Areas)
2798302,Cosmetic Mirror|Sitting Area (Rooms)|Adults Only|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Cot|Hairdryer|Good Rating|Bed & Breakfast|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Design Hotel|Free WiFi (Combined)|Electric Kettle|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Fan|Flatscreen TV|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2798486,Airport Shuttle|Cosmetic Mirror|Senior Travellers|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|Cable TV|Bathtub|Satisfactory Rating|Airport Hotel|Very Good Rating|Television|Shower|Microwave|Cot|Hairdryer|Beach|Hypoallergenic Bedding|Accessible Parking|Good Rating|Radio|Organised Activities|Bed & Breakfast|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Ironing Board|Free WiFi (Combined)|Electric Kettle|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Fan|Flatscreen TV|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Central Heating
2798998,Airport Shuttle|Safe (Hotel)|Telephone|Hotel|On-Site Boutique Shopping|Reception (24/7)|Air Conditioning|Hotel Bar|Pool Table|Satisfactory Rating|Room Service|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Cot|Gym|Hairdryer|Good Rating|Room Service (24/7)|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|Conference Rooms|Sauna|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Honeymoon|Singles|Excellent Rating|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating
2799660,Cosmetic Mirror|Telephone|Hotel|All Inclusive (Upon Inquiry)|Reception (24/7)|Air Conditioning|Country Hotel|Cable TV|Massage|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Spa Hotel|Swimming Pool (Outdoor)|Hairdryer|Health Retreat|From 3 Stars|Good Rating|4 Star|From 4 Stars|Deck Chairs|Family Friendly|Room Service (24/7)|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Spa (Wellness Facility)|Restaurant|Laundry Service|Free WiFi (Combined)|Romantic|Gay-friendly|From 2 Stars|Business Centre|Conference Rooms|Electric Kettle|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Eco-Friendly hotel|Car Park|Concierge|Fan|Honeymoon|Large Groups|Singles|Excellent Rating|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating
2799702,Country Hotel|Satisfactory Rating|Hiking Trail|Very Good Rating|Shower|Hairdryer|Good Rating|Bed & Breakfast|Desk|WiFi (Public Areas)|Horse Riding|Openable Windows|Restaurant|Free WiFi (Combined)|Gay-friendly|Non-Smoking Rooms|Playground|Car Park|Flatscreen TV|Free WiFi (Public Areas)|Central Heating
2804268,Satellite TV|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Satisfactory Rating|Room Service|Luxury Hotel|Television|Business Hotel|Shower|Desk|WiFi (Public Areas)|Openable Windows|Laundry Service|Free WiFi (Combined)|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Boutique Hotel|Computer with Internet|Fridge|WiFi (Rooms)|1 Star|Free WiFi (Public Areas)|Lift|Central Heating
2807614,Satellite TV|Telephone|Reception (24/7)|Air Conditioning|Cable TV|Bathtub|Television|Shower|Microwave|Swimming Pool (Outdoor)|WiFi (Public Areas)|Openable Windows|Ironing Board|Free WiFi (Combined)|From 2 Stars|Motel|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Computer with Internet|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)
2807634,Telephone|Cable TV|Bathtub|Television|Shower|Microwave|Desk|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Motel|Free WiFi (Rooms)|Car Park|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Central Heating
2809514,Satellite TV|Air Conditioning|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Hairdryer|Good Rating|Bed & Breakfast|WiFi (Public Areas)|Openable Windows|Laundry Service|Ironing Board|Free WiFi (Combined)|Conference Rooms|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2812508,Cosmetic Mirror|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|From 3 Stars|Good Rating|Family Friendly|Desk|WiFi (Public Areas)|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|From 2 Stars|Business Centre|Conference Rooms|3 Star|Porter|Self Catering|Free WiFi (Rooms)|Car Park|Singles|Computer with Internet|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2813500,Hotel|Reception (24/7)|Air Conditioning|Cable TV|Bathtub|Satisfactory Rating|Hiking Trail|Luxury Hotel|Very Good Rating|Television|Shower|Swimming Pool (Outdoor)|Hairdryer|Good Rating|Deck Chairs|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Conference Rooms|Free WiFi (Rooms)|Car Park|Concierge|Safe (Rooms)|Honeymoon|Singles|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating
2814038,Telephone|Hotel|Convenience Store|Reception (24/7)|Air Conditioning|Sun Umbrellas|Pool Table|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Shower|Swimming Pool (Outdoor)|Good Rating|Table Tennis|Deck Chairs|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Free WiFi (Combined)|Playground|Car Park|Large Groups|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating
2814078,Satellite TV|Diving|Reception (24/7)|Air Conditioning|Satisfactory Rating|Television|Shower|Beach|Good Rating|WiFi (Public Areas)|Openable Windows|Restaurant|Free WiFi (Combined)|Boat Rental|Pousada (BR)|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|WiFi (Rooms)|Free WiFi (Public Areas)
2814888,Country Hotel|Pool Table|Bathtub|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Shower|Cot|Hairdryer|Good Rating|Deck Chairs|Skiing|Bed & Breakfast|WiFi (Public Areas)|Horse Riding|Openable Windows|Restaurant|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Excellent Rating|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2815018,Airport Shuttle|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|5 Star|Satisfactory Rating|Room Service|Luxury Hotel|Theme Hotel|Very Good Rating|Television|Business Hotel|Shower|Microwave|Gym|Hairdryer|Accessible Parking|From 3 Stars|Good Rating|From 4 Stars|Family Friendly|Room Service (24/7)|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Design Hotel|Laundry Service|Ironing Board|Free WiFi (Combined)|From 2 Stars|Business Centre|Halal Food|Conference Rooms|Electric Kettle|Porter|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Flatscreen TV|Honeymoon|Singles|Hairdresser|Childcare|Computer with Internet|Fridge|WiFi (Rooms)|Lift
2815302,Satellite TV|Hotel|Sitting Area (Rooms)|Reception (24/7)|Air Conditioning|Cable TV|Swimming Pool (Bar)|Hotel Bar|Pool Table|2 Star|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Shower|Casino (Hotel)|From 3 Stars|Room Service (24/7)|WiFi (Public Areas)|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|From 2 Stars|Business Centre|Halal Food|Conference Rooms|Bike Rental|Free WiFi (Rooms)|Car Park|Safe (Rooms)|Fan|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift
2815536,Airport Shuttle|Sitting Area (Rooms)|Satisfactory Rating|Very Good Rating|Shower|Cot|Beach|Good Rating|Desk|Openable Windows|Electric Kettle|House / Apartment|Self Catering|Car Park|Excellent Rating|Fridge
2816552,Satellite TV|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|2 Star|Satisfactory Rating|Room Service|Luxury Hotel|Theme Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Hairdryer|Good Rating|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Free WiFi (Combined)|From 2 Stars|Halal Food|Porter|Free WiFi (Rooms)|Car Park|Concierge|Safe (Rooms)|Flatscreen TV|Singles|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating
2817060,Airport Shuttle|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Satisfactory Rating|Hiking Trail|Luxury Hotel|Television|Shower|Cot|Beach|Family Friendly|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Free WiFi (Combined)|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Flatscreen TV|Computer with Internet|Fridge|WiFi (Rooms)|1 Star|Free WiFi (Public Areas)|Lift|Central Heating
2817166,Airport Shuttle|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Cable TV|Bathtub|Luxury Hotel|Television|Business Hotel|Shower|Cot|Hairdryer|From 3 Stars|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|From 2 Stars|Business Centre|3 Star|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating
2821618,Satellite TV|Cosmetic Mirror|Telephone|Hotel|Reception (24/7)|Air Conditioning|Country Hotel|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Towels|Very Good Rating|Television|Shower|Swimming Pool (Outdoor)|Hairdryer|Beach|Good Rating|Deck Chairs|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Free WiFi (Combined)|3 Star|Car Park|Concierge|Safe (Rooms)|Jacuzzi (Hotel)|Computer with Internet|Fridge|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating
2824836,Cosmetic Mirror|Farmstay|On-Site Boutique Shopping|Wheelchair Accessible|Swimming Pool (Bar)|Hotel Bar|Satisfactory Rating|Room Service|Hiking Trail|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Good Rating|Casa Rural (ES)|Deck Chairs|Desk|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Large Groups|Childcare|Pet Friendly|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating
2825050,Telephone|Hotel|Air Conditioning|Bathtub|Satisfactory Rating|Terrace (Hotel)|Television|Shower|Hairdryer|From 3 Stars|Good Rating|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|From 2 Stars|3 Star|Free WiFi (Rooms)|Car Park|Singles|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating
2825278,Satellite TV|Airport Shuttle|Telephone|Convenience Store|Sitting Area (Rooms)|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Bathtub|Satisfactory Rating|Very Good Rating|Shower|Microwave|Hairdryer|Beach|Good Rating|Desk|WiFi (Public Areas)|Openable Windows|Ironing Board|Free WiFi (Combined)|Electric Kettle|House / Apartment|Self Catering|Free WiFi (Rooms)|Concierge|Safe (Rooms)|Excellent Rating|Childcare|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating
2825362,Senior Travellers|Wheelchair Accessible|Air Conditioning|Country Hotel|Satisfactory Rating|Hiking Trail|Very Good Rating|Television|Business Hotel|Shower|Microwave|Cot|Hairdryer|Ski Resort|Good Rating|Radio|Family Friendly|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Laundry Service|Ironing Board|Free WiFi (Combined)|From 2 Stars|Electric Kettle|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Fan|Flatscreen TV|Hairdresser|Hostal (ES)|Childcare|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2825568,Golf Course|Satisfactory Rating|Very Good Rating|Television|Shower|Hairdryer|Beach|Hypoallergenic Bedding|Good Rating|Radio|WiFi (Public Areas)|Openable Windows|Ironing Board|Free WiFi (Combined)|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Fan|Flatscreen TV|Excellent Rating|WiFi (Rooms)|Free WiFi (Public Areas)
2826534,Country Hotel|Bathtub|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Shower|Cot|Good Rating|Bed & Breakfast|Desk|WiFi (Public Areas)|Horse Riding|Openable Windows|Free WiFi (Combined)|Tennis Court|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2827333,Airport Shuttle|Hotel|Reception (24/7)|Air Conditioning|Sun Umbrellas|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Television|Swimming Pool (Outdoor)|Good Rating|Deck Chairs|WiFi (Public Areas)|Openable Windows|Laundry Service|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|WiFi (Rooms)|1 Star|Free WiFi (Public Areas)|Central Heating
2828204,Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|Room Service|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|From 3 Stars|Good Rating|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Free WiFi (Combined)|From 2 Stars|Conference Rooms|3 Star|Sauna|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Singles|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)
2828880,Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|From 3 Stars|Good Rating|Family Friendly|WiFi (Public Areas)|Restaurant|Laundry Service|Free WiFi (Combined)|Romantic|From 2 Stars|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Honeymoon|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)
2831986,Hotel|Reception (24/7)|Country Hotel|Cable TV|Hotel Bar|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Shower|Swimming Pool (Outdoor)|Good Rating|WiFi (Public Areas)|Restaurant|Bungalows|Free WiFi (Combined)|Boat Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Fan|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)
2832460,Sailing|Airport Shuttle|Diving|Sitting Area (Rooms)|Cable TV|Sun Umbrellas|Hotel Bar|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Direct beach access|Shower|Beach|Good Rating|Deck Chairs|WiFi (Public Areas)|Surfing|Openable Windows|Restaurant|Bungalows|Laundry Service|Free WiFi (Combined)|Boat Rental|3 Star|House / Apartment|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Fan|Excellent Rating|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)
2835065,Sitting Area (Rooms)|Cable TV|Pool Table|Satisfactory Rating|Very Good Rating|Television|Shower|Cot|Hairdryer|Good Rating|Radio|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Openable Windows|Ironing Board|Free WiFi (Combined)|Tennis Court|Boat Rental|Bowling|Electric Kettle|House / Apartment|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Excellent Rating|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating
2836143,Satellite TV|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Air Conditioning|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Hairdryer|From 3 Stars|Good Rating|4 Star|From 4 Stars|Family Friendly|Room Service (24/7)|Desk|WiFi (Public Areas)|Openable Windows|Laundry Service|Free WiFi (Combined)|Tennis Court|Romantic|From 2 Stars|Bowling|Halal Food|Conference Rooms|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Honeymoon|Excellent Rating|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2836986,Diving|Telephone|Sitting Area (Rooms)|Air Conditioning|Sun Umbrellas|Bathtub|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Shower|Microwave|Swimming Pool (Outdoor)|Beach|Good Rating|Deck Chairs|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Electric Kettle|House / Apartment|Self Catering|Free WiFi (Rooms)|Car Park|Computer with Internet|Volleyball|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Central Heating
2838452,Satellite TV|Hotel|Cable TV|Bathtub|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Shower|Beach|Good Rating|Family Friendly|WiFi (Public Areas)|Free WiFi (Combined)|Free WiFi (Rooms)|Car Park|Excellent Rating|WiFi (Rooms)|Free WiFi (Public Areas)
2840894,Satellite TV|Airport Shuttle|Telephone|Sitting Area (Rooms)|Air Conditioning|Country Hotel|Sun Umbrellas|Massage|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Microwave|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|From 3 Stars|Good Rating|From 4 Stars|Deck Chairs|Family Friendly|WiFi (Public Areas)|Openable Windows|Restaurant|Ironing Board|Free WiFi (Combined)|Romantic|From 2 Stars|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Childcare|Fridge|WiFi (Rooms)|Serviced Apartment|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)
2846300,Satellite TV|Reception (24/7)|Country Hotel|Cable TV|Sun Umbrellas|Bathtub|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Towels|Very Good Rating|Television|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Good Rating|Table Tennis|Deck Chairs|Bed & Breakfast|Desk|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Excellent Rating|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating
2846818,Telephone|Senior Travellers|Convenience Store|Reception (24/7)|Wheelchair Accessible|Cable TV|Hotel Bar|Satisfactory Rating|Room Service|Television|Business Hotel|Shower|Microwave|Good Rating|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Free WiFi (Combined)|Business Centre|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Large Groups|Singles|Hostal (ES)|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2849281,Satellite TV|Hotel|Reception (24/7)|Country Hotel|Sun Umbrellas|Massage|Pool Table|Bathtub|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Good Rating|Table Tennis|Deck Chairs|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Free WiFi (Combined)|Tennis Court|Boat Rental|Business Centre|Conference Rooms|Sauna|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Honeymoon|Large Groups|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)
2849494,Satellite TV|Diving|Telephone|Hotel|Convenience Store|On-Site Boutique Shopping|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Shooting Sports|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|5 Star|Club Hotel|Bathtub|Satisfactory Rating|Luxury Hotel|Theme Hotel|Terrace (Hotel)|Towels|Television|Business Hotel|Direct beach access|Shower|Steam Room|Spa Hotel|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Nightclub|Beach|From 3 Stars|Convention Hotel|Good Rating|From 4 Stars|Organised Activities|Table Tennis|Deck Chairs|Family Friendly|Room Service (24/7)|Tennis Court (Indoor)|WiFi (Public Areas)|Horse Riding|Openable Windows|Express Check-In / Check-Out|Restaurant|Free WiFi (Combined)|Tennis Court|From 2 Stars|Halal Food|Conference Rooms|Sauna|Kids' Club|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Concierge|Safe (Rooms)|Fitness|Swimming Pool (Indoor)|Honeymoon|Large Groups|Singles|Hairdresser|Doctor On-Site|Childcare|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating
2849760,Satisfactory Rating|Television|Good Rating|Bed & Breakfast|WiFi (Public Areas)|Openable Windows|WiFi (Rooms)|Central Heating
2851148,Satellite TV|Telephone|Hotel|Wheelchair Accessible|Country Hotel|Sun Umbrellas|Bathtub|Satisfactory Rating|Hiking Trail|Theme Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Good Rating|4 Star|Deck Chairs|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Free WiFi (Combined)|Tennis Court|Gay-friendly|Conference Rooms|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Honeymoon|Large Groups|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating
